CODIGO;DESCRICAO;GRUPO;COD_GRUPO
008176-0;TTRS 2.5 TB FSI QUATTRO S Tronic;Audi Demais;479
008175-2;TTRS Roadster 2.5 TB FSI QUATTRO STronic;Audi Demais;479
008158-2;AUDI R8 COUPE GT 5.2 V10 QUATTRO R-TRONIC;Changan;480
081004-5;MINI STAR CD 1.0 8V 53cv (Pick-Up);Changan;480
081003-7;MINI STAR CE 1.0 8V 53cv (Pick-Up);Changan;480
081001-0;MINI STAR CS 1.0 8V 53cv (Pick-Up);Changan;480
081002-9;MINI STAR CSB 1.0 8V 53cv (Pick-Up Báu);Changan;480
081006-1;MINI STAR Family 1.0 8V 53cv (MiniVan);Changan;480
081005-3;MINI STAR Utility 1.0 8V 53cv (Furgão);Changan;480
008147-7;R8 4.2 V8 426cv QUATTRO R-tronic;Changan;480
008146-9;R8 5.2 V10 525cv QUATTRO R-tronic;Changan;480
011103-1;AIRCROSS Exclusive 1.6 Flex 16V 5p;Chery;481
011101-5;AIRCROSS GL 1.6 Flex 16V 5p;Chery;481
011102-3;AIRCROSS GLX 1.6 Flex 16V 5p;Chery;481
073020-3;ARRIZO 5 RX 1.5 16V Turbo Flex Aut.;Chery;481
073021-1;ARRIZO 5 RXT 1.5 16V Turbo Flex Aut.;Chery;481
073007-6;Celer Hatch 1.5 16V Flex 5p;Chery;481
073008-4;Celer Sedan 1.5 16V Flex 4p;Chery;481
073005-0;CHERY QQ 1.1 16V;Chery;481
073012-2;CHERY-Celer Hatch ACT 1.5 16V Flex 5p;Chery;481
073013-0;CHERY-Celer Sedan ACT 1.5 16V Flex 5p;Chery;481
073014-9;CHERY-QQ 1.0  ACT FL 12V/1.0 12V Flex  5p;Chery;481
073010-6;CHERY-QQ 1.0 ACT 12V 69cv 5p;Chery;481
073011-4;CHERY-QQ 1.0 Look FL 12V/1.0 12V Flex 5p;Chery;481
073015-7;CHERY-QQ 1.0 SMILE 12V Flex 5p;Chery;481
073003-3;CIELO 1.6 16V 119cv  5p;Chery;481
073004-1;CIELO Sedan 1.6 16V 119cv  5p;Chery;481
073006-8;S-18 1.3 16V Flex Mec. 5p;Chery;481
073018-1;Tiggo 2 ACT 1.5 16V Flex Aut.5p;Chery;481
073016-5;Tiggo 2 ACT 1.5 16V Flex Mec. 5p;Chery;481
073019-0;Tiggo 2 Look 1.5 16V Flex Aut.5p;Chery;481
073017-3;Tiggo 2 Look 1.5 16V Flex Mec. 5p;Chery;481
073001-7;Tiggo 2.0 16V 135cv  5p;Chery;481
073009-2;Tiggo 2.0 16V Aut. 5p;Chery;481
073023-8;Tiggo 5X T 1.5 16V Turbo Flex Aut.;Chery;481
073022-0;Tiggo 5X TXS 1.5 16V Turbo Flex Aut.;Chery;481
073024-6;Tiggo 7 T 1.5 16V Turbo Flex Aut.;Chery;481
073025-4;Tiggo 7 TXS 1.5 16V Turbo Flex Aut.;Chery;481
011184-8;AIRCROSS BUSINESS 1.6 Flex 16V 5p Mec.;Citroen Aircross;482
011126-0;AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Aut;Citroen Aircross;482
011122-8;AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Mec;Citroen Aircross;482
011109-0;AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.;Citroen Aircross;482
011108-2;AIRCROSS GLX 1.6 Flex 16V 5p Aut.;Citroen Aircross;482
011124-4;AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Aut;Citroen Aircross;482
011123-6;AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Mec;Citroen Aircross;482
011191-0;AIRCROSS Live Bus. 1.6 Flex 5p Aut.(PCD);Citroen Aircross;482
011143-0;AIRCROSS TENDANCE 1.6 Flex 16V 5p Aut.;Citroen Aircross;482
011144-9;AIRCROSS TENDANCE 1.6 Flex 16V 5p Mec.;Citroen Aircross;482
011164-3;Citroën-AIRCROSS Feel 1.6 Flex 16V 5p Aut.;Citroen Aircross;482
011165-1;Citroën-AIRCROSS Feel 1.6 Flex 16V 5p Mec.;Citroen Aircross;482
011162-7;Citroën-AIRCROSS Live 1.5 Flex 8V 5p Mec.;Citroen Aircross;482
011163-5;Citroën-AIRCROSS Live 1.6 Flex 16V 5p Aut.;Citroen Aircross;482
011180-5;Citroën-AIRCROSS Live 1.6 Flex 16V 5p Mec.;Citroen Aircross;482
011179-1;Citroën-AIRCROSS SALOMON 1.5 Flex 8V 5p Mec.;Citroen Aircross;482
011178-3;Citroën-AIRCROSS SALOMON 1.6 Flex 16V 5p Aut.;Citroen Aircross;482
011153-8;Citroën-AIRCROSS SALOMON EXCLUSIVE 1.6 Flex Aut.;Citroen Aircross;482
011152-0;Citroën-AIRCROSS SALOMON EXCLUSIVE 1.6 Flex Mec.;Citroen Aircross;482
011150-3;Citroën-AIRCROSS SALOMON TENDANCE 1.6 Flex Aut.;Citroen Aircross;482
011151-1;Citroën-AIRCROSS SALOMON TENDANCE 1.6 Flex Mec.;Citroen Aircross;482
011166-0;Citroën-AIRCROSS Shine 1.6 Flex 16V 5p Aut.;Citroen Aircross;482
011161-9;Citroën-AIRCROSS Start 1.5 Flex 8V 5p Mec.;Citroen Aircross;482
011182-1;Citroën-AIRCROSS Start 1.6 Flex 16V 5p Mec.;Citroen Aircross;482
013038-9;Dodge-Durango Limited 3.6 24V 4x4 Aut.;Dodge Durango;484
013034-6;Durango Citadel 3.6 24V 4x4 Aut.;Dodge Durango;484
013035-4;Durango Crew 3.6 24V 4x4 Aut.;Dodge Durango;484
004458-0;GM - Chevrolet-SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.;GM CHEVROLET  SPIN ;485
004459-8;GM - Chevrolet-SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.;GM CHEVROLET  SPIN ;485
004490-3;SPIN ACTIV7 1.8 8V Econo.Flex 5p Aut.;GM CHEVROLET  SPIN ;485
004441-5;SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.;GM CHEVROLET  SPIN ;485
004440-7;SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.;GM CHEVROLET  SPIN ;485
004435-0;SPIN LS 1.8 8V Econo.Flex 5p Mec.;GM CHEVROLET  SPIN ;485
004415-6;SPIN LT 1.8 8V Econo.Flex 5p Aut.;GM CHEVROLET  SPIN ;485
004414-8;SPIN LT 1.8 8V Econo.Flex 5p Mec.;GM CHEVROLET  SPIN ;485
004417-2;SPIN LTZ 1.8 8V Econo.Flex 5p Aut.;GM CHEVROLET  SPIN ;485
004416-4;SPIN LTZ 1.8 8V Econo.Flex 5p Mec.;GM CHEVROLET  SPIN ;485
018070-0;SOUL 1.6 16V Aut.;GM CHEVROLET TRAILBLAZER;486
018071-8;SOUL 1.6 16V Mec.;GM CHEVROLET TRAILBLAZER;486
004431-8;TRAILBLAZER LTZ 2.8 CTDI Diesel Aut.;GM CHEVROLET TRAILBLAZER;486
004430-0;TRAILBLAZER LTZ 3.6 V6 VVT Aut.;GM CHEVROLET TRAILBLAZER;486
001481-8;Fiat-Grand Siena ATTRACTIVE 1.0 Flex 8V 4p;Fiat Grand Siena;487
001378-1;Grand Siena ATTRAC. 1.4 EVO F.Flex 8V ;Fiat Grand Siena;487
001423-0;Grand Siena ESSEN. ITALIA Dual. 1.6 Flex;Fiat Grand Siena;487
001399-4;Grand Siena ESSEN.SUBLIME 1.6 Flex;Fiat Grand Siena;487
001400-1;Grand Siena ESSEN.SUBLIME Dual. 1.6 Flex;Fiat Grand Siena;487
001379-0;Grand Siena ESSENCE 1.6 Flex 16V;Fiat Grand Siena;487
001380-3;Grand Siena ESSENCE Dual. 1.6 Flex 16V ;Fiat Grand Siena;487
001422-2;Grand Siena ESSENCE ITALIA 1.6 Flex 16V;Fiat Grand Siena;487
001381-1;Grand Siena TETRAFUEL 1.4 Evo F. Flex 8V;Fiat Grand Siena;487
001436-2;Fiat-UNO VIVACE ITALIA 1.0 EVO F. Flex 8V 5p;Fiat Uno Vivace;488
001343-9;UNO VIVACE 1.0 EVO Fire Flex 8V 3p;Fiat Uno Vivace;488
001344-7;UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p;Fiat Uno Vivace;488
001401-0;UNO VIVACE College 1.0 EVO FireFlex 5p;Fiat Uno Vivace;488
001474-5;Fiat-UNO WAY 1.0 Flex 6V 5p;Fiat Uno Way;489
001473-7;Fiat-UNO WAY 1.3 Flex 8V 5p;Fiat Uno Way;489
001427-3;Fiat-UNO WAY 1.4 EVO Dualogic Flex 8V 5p;Fiat Uno Way;489
001476-1;Fiat-UNO WAY Dual./GSR 1.3 Flex 8V 5p;Fiat Uno Way;489
001440-0;Fiat-UNO WAY RIO 450 1.0 EVO Flex 8V 5p;Fiat Uno Way;489
001345-5;UNO WAY 1.0 EVO Fire Flex 8V 2p;Fiat Uno Way;489
001349-8;UNO WAY 1.4 EVO Fire Flex 8V 2p;Fiat Uno Way;489
001346-3;UNO WAY Celeb. 1.0 EVO Fire Flex 8V 2p;Fiat Uno Way;489
001350-1;UNO WAY Celeb. 1.4 EVO Fire Flex 8V 2p;Fiat Uno Way;489
001394-3;UNO WAY XINGU 1.0 EVO F.Flex 8V 5P;Fiat Uno Way;489
001395-1;UNO WAY XINGU 1.4 EVO F.Flex 8V 5p;Fiat Uno Way;489
074001-2;Way 1.6 Total Flex 8V Mec.;Fiat Uno Way;489
074002-0;Way 1.8 Total Flex 8V Mec.;Fiat Uno Way;489
015158-0;HB20 1 Million 1.6 Flex 16V Aut.;HYUNDAI HB20;490
015089-4;HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.;HYUNDAI HB20;490
015090-8;HB20 C.Style/C.Plus 1.6 Flex 16V Aut.;HYUNDAI HB20;490
015088-6;HB20 Comf./C.Plus/C.Style 1.0 Flex 12V;HYUNDAI HB20;490
015109-2;HB20 Copa do Mundo 1.0 FLEX 12V Mec.;HYUNDAI HB20;490
015111-4;HB20 Copa do Mundo 1.6 FLEX 16V Aut.;HYUNDAI HB20;490
015110-6;HB20 Copa do Mundo 1.6 FLEX 16V Mec.;HYUNDAI HB20;490
015092-4;HB20 Premium 1.6 Flex 16V Aut.;HYUNDAI HB20;490
015091-6;HB20 Premium 1.6 Flex 16V Mec.;HYUNDAI HB20;490
015154-8;HB20 R spec Limited 1.6 flex 16V Aut.;HYUNDAI HB20;490
015156-4;HB20 Unique 1.0 Flex 12V Mec.;HYUNDAI HB20;490
015160-2;HB20S 1 Million 1.6 Flex 16V Aut. 4p;HYUNDAI HB20;490
015100-9;HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p;HYUNDAI HB20;490
015099-1;HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P;HYUNDAI HB20;490
015101-7;HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p;HYUNDAI HB20;490
015112-2;HB20S Copa do Mundo 1.0 FLEX 12V Mec.;HYUNDAI HB20;490
015114-9;HB20S Copa do Mundo 1.6 FLEX 16V Aut.;HYUNDAI HB20;490
015113-0;HB20S Copa do Mundo 1.6 FLEX 16V Mec.;HYUNDAI HB20;490
015103-3;HB20S Premium 1.6 Flex 16V Aut. 4p;HYUNDAI HB20;490
015102-5;HB20S Premium 1.6 Flex 16V Mec. 4p;HYUNDAI HB20;490
015155-6;HB20S Style 1.6 Flex 16V Aut.;HYUNDAI HB20;490
015161-0;HB20S Unique 1.0 Flex 12V Mec.;HYUNDAI HB20;490
015097-5;HB20X Premium 1.6 Flex 16V Aut.;HYUNDAI HB20;490
015096-7;HB20X Premium 1.6 Flex 16V Mec.;HYUNDAI HB20;490
015095-9;HB20X Style 1.6 Flex 16V Aut.;HYUNDAI HB20;490
015094-0;HB20X Style 1.6 Flex 16v Mec.;HYUNDAI HB20;490
015147-5;Hyundai-HB20 5 Anos 1.0 Flex 12V Mec.;HYUNDAI HB20;490
015150-5;Hyundai-HB20 5 Anos 1.6 Flex 16V Aut.;HYUNDAI HB20;490
015126-2;Hyundai-HB20 Comfort Plus 1.0 TB Flex 12V Mec.;HYUNDAI HB20;490
015127-0;Hyundai-HB20 Comfort Style 1.0 TB Flex 12V Mec.;HYUNDAI HB20;490
015115-7;Hyundai-HB20 For You 1.0 Flex 12V 5p;HYUNDAI HB20;490
015130-0;Hyundai-HB20 Ocean 1.0 Flex 12V 5p Mec.;HYUNDAI HB20;490
015132-7;Hyundai-HB20 Ocean 1.6 Flex 16V 5p Aut.;HYUNDAI HB20;490
015131-9;Hyundai-HB20 Ocean 1.6 Flex 16V 5p Mec.;HYUNDAI HB20;490
015124-6;Hyundai-HB20 R spec 1.6 Flex 16V Aut.;HYUNDAI HB20;490
015125-4;Hyundai-HB20 R spec 1.6 Flex 16V Mec.;HYUNDAI HB20;490
015116-5;Hyundai-HB20 S For You 1.0 Flex 12V 4p;HYUNDAI HB20;490
015119-0;Hyundai-HB20 Spicy 1.0 Flex 12V Mec.;HYUNDAI HB20;490
015118-1;Hyundai-HB20 Spicy 1.6 Flex 16V Aut.;HYUNDAI HB20;490
015117-3;Hyundai-HB20 Spicy 1.6 Flex 16V Mec.;HYUNDAI HB20;490
015120-3;Hyundai-HB20S  Impress 1.6 Flex 16V Aut.;HYUNDAI HB20;490
015121-1;Hyundai-HB20S  Impress 1.6 Flex 16v Mec.;HYUNDAI HB20;490
015148-3;Hyundai-HB20S 5 Anos 1.0 Flex 12V Mec.;HYUNDAI HB20;490
015149-1;Hyundai-HB20S 5 Anos 1.6 Flex 16V Aut.;HYUNDAI HB20;490
015128-9;Hyundai-HB20S Comfort Plus 1.0 TB Flex 12V Mec.;HYUNDAI HB20;490
015129-7;Hyundai-HB20S Comfort Style 1.0 TB Flex 12V Mec.;HYUNDAI HB20;490
015134-3;Hyundai-HB20S Ocean 1.6 Flex 16v 4p Aut.;HYUNDAI HB20;490
015133-5;Hyundai-HB20S Ocean 1.6 Flex 16V 4p Mec.;HYUNDAI HB20;490
004442-3;COBALT ADVANTAGE 1.4 MPFI 8V F.Power 4p;GM CHEVROLET COBALT;491
004443-1;COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.;GM CHEVROLET COBALT;491
004383-4;COBALT LS 1.4 8V FlexPower 4p;GM CHEVROLET COBALT;491
004384-2;COBALT LT 1.4 8V FlexPower 4p;GM CHEVROLET COBALT;491
004419-9;COBALT LT 1.8 8V Econo.Flex 4p Aut.;GM CHEVROLET COBALT;491
004418-0;COBALT LT 1.8 8V Econo.Flex 4p Mec.;GM CHEVROLET COBALT;491
004385-0;COBALT LTZ 1.4 8V FlexPower 4p;GM CHEVROLET COBALT;491
004421-0;COBALT LTZ 1.8 8V Econo.Flex 4p Aut.;GM CHEVROLET COBALT;491
004420-2;COBALT LTZ 1.8 8V Econo.Flex 4p Mec.;GM CHEVROLET COBALT;491
004468-7;GM - Chevrolet-COBALT ELITE 1.8 8V Econo.Flex 4p Aut.;GM CHEVROLET COBALT;491
004463-6;GM - Chevrolet-COBALT Graphite 1.8 8V Econo.Flex 4p Aut;GM CHEVROLET COBALT;491
004462-8;GM - Chevrolet-COBALT Graphite 1.8 8V Econo.Flex 4p Mec;GM CHEVROLET COBALT;491
004492-0;CRUZE Black Bow Tie 1.4 TB Flex 4p Aut;GM CHEVROLET CRUZE;492
004493-8;CRUZE HB Black Bow Tie 1.4 TB Flex Aut.;GM CHEVROLET CRUZE;492
004399-0;CRUZE HB Sport LT 1.8 16V FlexP. 5p Aut;GM CHEVROLET CRUZE;492
004398-2;CRUZE HB Sport LT 1.8 16V FlexP. 5p Mec ;GM CHEVROLET CRUZE;492
004401-6;CRUZE HB Sport LTZ 1.8 16V FlexP. 5p Aut;GM CHEVROLET CRUZE;492
004400-8;CRUZE HB Sport LTZ 1.8 16V FlexP. 5p Mec;GM CHEVROLET CRUZE;492
004380-0;CRUZE LT 1.8 16V FlexPower 4p Aut.;GM CHEVROLET CRUZE;492
004379-6;CRUZE LT 1.8 16V FlexPower 4p Mec.;GM CHEVROLET CRUZE;492
004381-8;CRUZE LTZ 1.8 16V FlexPower 4p Aut.;GM CHEVROLET CRUZE;492
004470-9;GM - Chevrolet-CRUZE LT 1.4 16V Turbo Flex 4p Aut.;GM CHEVROLET CRUZE;492
004469-5;GM - Chevrolet-CRUZE LTZ 1.4 16V Turbo Flex 4p Aut.;GM CHEVROLET CRUZE;492
004478-4;GM - Chevrolet-CRUZE Sport LT 1.4 16V TB Flex 5p Aut.;GM CHEVROLET CRUZE;492
004479-2;GM - Chevrolet-CRUZE Sport LTZ 1.4 16V TB Flex 5p Aut.;GM CHEVROLET CRUZE;492
004471-7;GM - Chevrolet-ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM CHEVROLET ONIX;493
004472-5;GM - Chevrolet-ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM CHEVROLET ONIX;493
004460-1;GM - Chevrolet-ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM CHEVROLET ONIX;493
004473-3;GM - Chevrolet-ONIX HATCH Joy 1.0 8V Flex 5p Mec.;GM CHEVROLET ONIX;493
004461-0;GM - Chevrolet-ONIX HATCH SELEÇÃO 1.0 8V Flex 5p Mec.;GM CHEVROLET ONIX;493
004451-2;ONIX  Lollapalooza 1.0 F.Power 5p Mec. ;GM CHEVROLET ONIX;493
004488-1;ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM CHEVROLET ONIX;493
004423-7;ONIX HATCH LS 1.0 8V FlexPower 5p Mec.;GM CHEVROLET ONIX;493
004424-5;ONIX HATCH LT 1.0 8V FlexPower 5p Mec.;GM CHEVROLET ONIX;493
004438-5;ONIX HATCH LT 1.4 8V FlexPower 5p Aut.;GM CHEVROLET ONIX;493
004425-3;ONIX HATCH LT 1.4 8V FlexPower 5p Mec.;GM CHEVROLET ONIX;493
004439-3;ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. ;GM CHEVROLET ONIX;493
004426-1;ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec.;GM CHEVROLET ONIX;493
004428-8;SONIC HB LT 1.6 16V FlexPower 5p Aut.;GM CHEVROLET  SONIC;494
004402-4;SONIC HB LT 1.6 16V FlexPower 5p Mec.;GM CHEVROLET  SONIC;494
004404-0;SONIC HB LTZ 1.6 16V FlexPower 5p Aut.;GM CHEVROLET  SONIC;494
004403-2;SONIC HB LTZ 1.6 16V FlexPower 5p Mec.;GM CHEVROLET  SONIC;494
004448-2;SONIC HB LTZ EFFECT 1.6 16V FlexP 5p Aut;GM CHEVROLET  SONIC;494
004429-6;SONIC Sed. LT 1.6 16V FlexPower 4p Aut.;GM CHEVROLET  SONIC;494
004405-9;SONIC Sed. LT 1.6 16V FlexPower 4p Mec.;GM CHEVROLET  SONIC;494
004407-5;SONIC Sed. LTZ 1.6 16V FlexPower 4p Aut.;GM CHEVROLET  SONIC;494
004406-7;SONIC Sed. LTZ 1.6 16V FlexPower 4p Mec.;GM CHEVROLET  SONIC;494
077001-9;320 ELITE 1.3 16V 88cv 5p;LAMBORGHINI TODOS;495
077002-7;620 TALENT 1.6 16V 106cv 4p;LAMBORGHINI TODOS;495
078008-1;AVENTADOR LP 700-4;LAMBORGHINI TODOS;495
078009-0;AVENTADOR LP 700-4 ROADSTER;LAMBORGHINI TODOS;495
078012-0;AVENTADOR S LP 740-4;LAMBORGHINI TODOS;495
078002-2;Gallardo Spider LP560-4;LAMBORGHINI TODOS;495
078005-7;Gallardo Spyder Performante LP570-4;LAMBORGHINI TODOS;495
078014-6;HURACAN Coupe Performante LP 640-4;LAMBORGHINI TODOS;495
078013-8;HURACAN Coupe RWD LP 580-2;LAMBORGHINI TODOS;495
078010-3;LAMBORGHINI-HURACAN Coupe LP 610-4;LAMBORGHINI TODOS;495
078011-1;LAMBORGHINI-HURACAN Spyder LP 610-4;LAMBORGHINI TODOS;495
078015-4;URUS LP-650-4;LAMBORGHINI TODOS;495
077004-3;FOISON 1.3 16V 85cv 2p;LIFAN TODOS;496
070006-1;JINBEI TOPIC PASSAGEIROS STD 2.0 16V;LIFAN TODOS;496
070008-8;JINBEI-VKN VAN 2.0 16V 4p;LIFAN TODOS;496
077005-1;LIFAN-530 1.5 16V 103cv 4p;LIFAN TODOS;496
077006-0;LIFAN-530 TALENT 1.5 16V 103cv 4p;LIFAN TODOS;496
077007-8;LIFAN-X60 VIP 1.8 16V 128cv 5p Aut.;LIFAN TODOS;496
077003-5;X60 1.8 16V 128cv 5p Mec.;LIFAN TODOS;496
077008-6;X80 VIP 2.0 Turbo 184cv 5p Aut.;LIFAN TODOS;496
071029-6;COOPER 1.5 Turbo 12V Aut.;MINI;497
071002-4;COOPER 1.6 Aut.;MINI;497
071001-6;COOPER 1.6 Mec.;MINI;497
071043-1;COOPER CABRIO 1.5 Turbo 12V Aut.;MINI;497
071005-9;COOPER CABRIO 1.6 Aut.;MINI;497
071024-5;COOPER CABRIO John Works 1.6 Aut.;MINI;497
071044-0;COOPER CABRIO John Works 2.0 Aut.;MINI;497
071006-7;COOPER CABRIO S 1.6 Aut.;MINI;497
071020-2;COOPER CABRIO S HIGHGATE 1.6 Aut.;MINI;497
071027-0;COOPER Country. John Works ALL4 1.6 Aut.;MINI;497
071041-5;COOPER Country. John Works ALL4 2.0 Aut.;MINI;497
071045-8;COOPER Countryman S E ALL4 1.5  Híbrido;MINI;497
071013-0;COOPER COUPÉ 1.6 Aut.;MINI;497
071022-9;COOPER COUPÉ John Works 1.6 Aut;MINI;497
071014-8;COOPER COUPÉ S 1.6 Aut.;MINI;497
071021-0;COOPER John Works 1.6 Aut.;MINI;497
071019-9;COOPER PACEMAN S 1.6 16V 184cv Aut.;MINI;497
071026-1;COOPER PACEMAN S ALL4 1.6 16V Aut.;MINI;497
071028-8;COOPER PACEMAN S John Works ALL4 1.6 Aut;MINI;497
071023-7;COOPER ROADSTER John Works 1.6 Aut.;MINI;497
071003-2;COOPER S 1.6 Aut.;MINI;497
071030-0;COOPER S 2.0 Turbo 16v Aut.;MINI;497
071025-3;COOPER S BAYSWATER 1.6 Aut.;MINI;497
071004-0;COOPER S Clubman 1.6 Aut.;MINI;497
071012-1;MINI COOPER CABRIOLET JONH WORKS 1.6;MINI;497
071017-2;MINI COOPER CABRIOLET ROADSTER 1.6 AUT.;MINI;497
071018-0;MINI COOPER CABRIOLET ROADSTER S 1.6 AUT.;MINI;497
071015-6;MINI COOPER CLUBMAN 1.6;MINI;497
071010-5;MINI COOPER COUNTRYMAN 1.6 AUT.;MINI;497
071007-5;MINI COOPER COUNTRYMAN ALL4 S 1.6 AUT.;MINI;497
071009-1;MINI COOPER COUNTRYMAN S 1.6 AUT.;MINI;497
071008-3;MINI COOPER JONH WORKS 1.6;MINI;497
071011-3;MINI COOPER ONE 1.6;MINI;497
071016-4;MINI COOPER ONE 1.6 AUT.;MINI;497
071033-4;MINI-COOPER 1.5 Turbo 12V 5p Aut.;MINI;497
071036-9;MINI-COOPER CABRIO S 2.0 16V Aut.;MINI;497
071037-7;MINI-COOPER Countryman 1.5 Turbo Aut.;MINI;497
071038-5;MINI-COOPER Countryman S 2.0 Turbo Aut.;MINI;497
071039-3;MINI-COOPER Countryman S ALL4 2.0 Turbo Aut.;MINI;497
071034-2;MINI-COOPER John Works 2.0 Turbo 3p Aut.;MINI;497
071031-8;MINI-COOPER S 2.0 Turbo 16V 3p Mec.;MINI;497
071032-6;MINI-COOPER S 2.0 Turbo 16V 5p Aut.;MINI;497
071035-0;MINI-COOPER S Clubman 2.0 Aut.;MINI;497
071040-7;MINI-COOPER S SEVEN 2.0 TURBO 16V 3p Aut.;MINI;497
022116-3;MITSUBISHI OUTLANDER 2.0 16V AUT.;MINI;497
071042-3;ONE 1.2 12V Turbo 2p Mec.;MINI;497
023105-3;MARCH 1.0 16V Flex Fuel 5p;NISSAN - MARCH;498
023119-3;MARCH Rio2016 1.0 Flex Fuel 5p;NISSAN - MARCH;498
023120-7;MARCH Rio2016 1.6 Flex Fuel 5p;NISSAN - MARCH;498
023104-5;MARCH S 1.0 16V Flex Fuel 5p;NISSAN - MARCH;498
023108-8;MARCH S 1.6 16V Flex Fuel 5p;NISSAN - MARCH;498
023127-4;MARCH SL 1.6 16V Flex Fuel 5p;NISSAN - MARCH;498
023110-0;MARCH SR 1.6 16V Flex Fuel 5p;NISSAN - MARCH;498
023126-6;MARCH SV 1.0 16V Flex Fuel 5p;NISSAN - MARCH;498
023109-6;MARCH SV 1.6 16V Flex Fuel;NISSAN - MARCH;498
023134-7;Nissan-MARCH 1.0 12V Flex 5p;NISSAN - MARCH;498
023146-0;Nissan-MARCH 1.0 12V FlexStart 5p;NISSAN - MARCH;498
023129-0;Nissan-MARCH S 1.0 12V Flex 5p;NISSAN - MARCH;498
023150-9;Nissan-MARCH S 1.6 16V FlexStart 5p;NISSAN - MARCH;498
023139-8;Nissan-MARCH SL 1.6 16V FlexStart 5p Aut.;NISSAN - MARCH;498
023147-9;Nissan-MARCH SL 1.6 16V FlexStart 5p Mec.;NISSAN - MARCH;498
023130-4;Nissan-MARCH SV 1.0 12V Flex 5p;NISSAN - MARCH;498
023143-6;Nissan-MARCH SV 1.6 16V FlexStart 5p Aut.;NISSAN - MARCH;498
023145-2;Nissan-MARCH SV 1.6 16V FlexStart 5p Mec.;NISSAN - MARCH;498
023131-2;Nissan-VERSA 1.0 12V FlexStart 4p Mec.;NISSAN - VERSA ;499
023132-0;Nissan-VERSA S 1.0 12V FlexStart 4p Mec.;NISSAN - VERSA ;499
023142-8;Nissan-VERSA S 1.6 16V FlexStart 4p Mec.;NISSAN - VERSA ;499
023140-1;Nissan-VERSA SL 1.6 16V FlexStart 4p Aut.;NISSAN - VERSA ;499
023138-0;Nissan-VERSA SL 1.6 16V FlexStart 4p Mec.;NISSAN - VERSA ;499
023144-4;Nissan-VERSA SV 1.6 16V FlexStart 4p Aut.;NISSAN - VERSA ;499
023137-1;Nissan-VERSA SV 1.6 16V FlexStart 4p Mec.;NISSAN - VERSA ;499
023133-9;Nissan-VERSA UNIQUE 1.6 16V Flex 4p Mec.;NISSAN - VERSA ;499
023141-0;Nissan-VERSA UNIQUE 1.6 16V FlexStart 4p Aut.;NISSAN - VERSA ;499
023111-8;VERSA S 1.6 16V Flex Fuel 4p Mec.;NISSAN - VERSA ;499
023113-4;VERSA SL 1.6 16V Flex Fuel 4p Mec.;NISSAN - VERSA ;499
023112-6;VERSA SV 1.6 16V Flex Fuel 4p Mec.;NISSAN - VERSA ;499
024207-1;208 Active Pack 1.6 Flex 16V 5p Aut.;Peugeot 208;500
024194-6;208 Active/Active Pack 1.5 Flex 8V 5p ;Peugeot 208;500
024195-4;208 Allure 1.5 Flex 8V 5p;Peugeot 208;500
024197-0;208 Griffe 1.6 Flex 16V 5p Aut.;Peugeot 208;500
024196-2;208 Griffe 1.6 Flex 16V 5p Mec.;Peugeot 208;500
024238-1;208 Griffe Bus. 1.6 Flex 5p Aut.(PCD);Peugeot 208;500
024237-3;208 Inconcert 1.6 Flex 16V 5p Aut.;Peugeot 208;500
024198-9;208 Premier 1.6 Flex 16V 5p;Peugeot 208;500
024231-4;208 URBANTECH1.6 Flex 16V 5p Aut.;Peugeot 208;500
024219-5;Peugeot-208 Active 1.2 Flex 12V 5p mec.;Peugeot 208;500
024220-9;Peugeot-208 Active Pack 1.2 flex 12V 5p Mec.;Peugeot 208;500
024221-7;Peugeot-208 Allure 1.2 Flex 12V 5p Mec.;Peugeot 208;500
024215-2;Peugeot-208 Allure 1.6 Flex 16V 5p Aut.;Peugeot 208;500
024217-9;Peugeot-208 Allure inconcert 1.5 Flex 8V 5p Mec.;Peugeot 208;500
024218-7;Peugeot-208 Allure inconcert 1.6 Flex 16V 5p Aut;Peugeot 208;500
